Tweet Text,DateTime (GMT/UTC),Date (GMT/UTC),Time (GMT/UTC),Day of Week (GMT/UTC),Account DateTime,Account Date,Account Time,Account Day of Week,Geo Location,Retweet Count,Favorite Count,Platform,Status URL
@kconwayAAPRO Sry to hear she's home sick :/ Please send a DM w/ the email address you used to sign up &amp; we'll grant her access!,06/11/2013 17:09:07,06/11/2013,17:09:07,Wednesday,06/11/2013 17:09:07,06/11/2013,17:09:07,Wednesday,,0,0,Twitter Web Client,http://www.twitter.com/Crayola/status/398134965835018241
We're glad we could make playtime fun for your child and cleaning time easy and painless for you @juanrj83 :),06/11/2013 14:57:38,06/11/2013,14:57:38,Wednesday,06/11/2013 14:57:38,06/11/2013,14:57:38,Wednesday,,2,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/398101876140695552
Thanks for sharing your love of Crayola with your kids and grandkids @blazinhorse! #FamilyTradition,06/11/2013 13:20:11,06/11/2013,13:20:11,Wednesday,06/11/2013 13:20:11,06/11/2013,13:20:11,Wednesday,,1,1,Wilke Global SMART,http://www.twitter.com/Crayola/status/398077353492250624
@RainBowGirl1982 Thanks for sharing your treasures with us @JeepersMedia! #Crayola #Vintage #Collectibles,05/11/2013 21:32:00,05/11/2013,21:32:00,Tuesday,05/11/2013 21:32:00,05/11/2013,21:32:00,Tuesday,,0,1,Twitter Web Client,http://www.twitter.com/Crayola/status/397838734747398144
"This is a mauvelous little gem, @opheliaburning! Thanks for sharing :)",05/11/2013 20:44:52,05/11/2013,20:44:52,Tuesday,05/11/2013 20:44:52,05/11/2013,20:44:52,Tuesday,,1,0,Twitter Web Client,http://www.twitter.com/Crayola/status/397826871523434496
@lrdanubis Please contact our licensing friends @GriffinTech for assistance. Email support@griffintechnology.com or call 800-208-5996,05/11/2013 13:49:58,05/11/2013,13:49:58,Tuesday,05/11/2013 13:49:58,05/11/2013,13:49:58,Tuesday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/397722458872381440
@lrdanubis Thanks for sharing this with us. Is this the stylus from our DigiTools?,05/11/2013 13:30:20,05/11/2013,13:30:20,Tuesday,05/11/2013 13:30:20,05/11/2013,13:30:20,Tuesday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/397717519462858752
@ohayitsly Then perhaps our Color Sticks Colored Pencils would interest you? http://t.co/uXpMCEJan3 They come in 12 &amp; 24 count.,05/11/2013 13:28:13,05/11/2013,13:28:13,Tuesday,05/11/2013 13:28:13,05/11/2013,13:28:13,Tuesday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/397716985314033664
@mandarocks That won't do. We'd like 2 send u a new crayon. DM us w/ the store you purchased this 64 box. Orange u glad u reached out 2 us?,05/11/2013 13:21:25,05/11/2013,13:21:25,Tuesday,05/11/2013 13:21:25,05/11/2013,13:21:25,Tuesday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/397715273970888704
"@ohayitsly We manufacture Jumbo Crayons, LP - http://t.co/1r3DZ9dZL2. Are you looking for crayons or colored pencils?",05/11/2013 13:17:51,05/11/2013,13:17:51,Tuesday,05/11/2013 13:17:51,05/11/2013,13:17:51,Tuesday,,1,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/397714379577495552
"@UKtroubleshoot If your client is interested in licensing an already created product, visit http://t.co/cm1XckHeOH for more info.",04/11/2013 14:36:27,04/11/2013,14:36:27,Monday,04/11/2013 14:36:27,04/11/2013,14:36:27,Monday,,0,0,Twitter Web Client,http://www.twitter.com/Crayola/status/397371769222209536
We don't take outside suggestions for products @uktroubleshoot! Please thank your client for thinking of us though :),04/11/2013 14:24:47,04/11/2013,14:24:47,Monday,04/11/2013 14:24:47,04/11/2013,14:24:47,Monday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/397368832651960320
We make Fun Effects Twistables Crayons that are very similar to our Color Mix Ups @annaline_39! http://t.co/YVVhVcuvRd,04/11/2013 13:37:34,04/11/2013,13:37:34,Monday,04/11/2013 13:37:34,04/11/2013,13:37:34,Monday,,1,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/397356952575279104
Thanks @nascarfan160! We always want our customers to be happy.,04/11/2013 13:35:02,04/11/2013,13:35:02,Monday,04/11/2013 13:35:02,04/11/2013,13:35:02,Monday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/397356315921883136
Send us a DM w/ the style # on the package and we'll make this right @snipitsofme!,04/11/2013 13:33:01,04/11/2013,13:33:01,Monday,04/11/2013 13:33:01,04/11/2013,13:33:01,Monday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/397355806766931968
We have lots of chalk options for the Chalk Art Festival @terrencem_mba! See them here - http://t.co/uXMzbcrJmV. #theBigDraw,04/11/2013 13:27:15,04/11/2013,13:27:15,Monday,04/11/2013 13:27:15,04/11/2013,13:27:15,Monday,,1,1,Wilke Global SMART,http://www.twitter.com/Crayola/status/397354355378360320
"Sorry to hear that @siobhancomedy! We'd like to replace it, so DM us w/ your address &amp; the style # on the bk of the pack.",04/11/2013 13:09:14,04/11/2013,13:09:14,Monday,04/11/2013 13:09:14,04/11/2013,13:09:14,Monday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/397349823407742976
"Wow, that is old @dairyfuelsmeup! Can you find any copyright date on the box?",04/11/2013 13:07:22,04/11/2013,13:07:22,Monday,04/11/2013 13:07:22,04/11/2013,13:07:22,Monday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/397349351095549952
That's not normal @marissa_virdi! Please send a DM w/ ur mailing address &amp; also confirm the color of that pencil :),04/11/2013 13:05:51,04/11/2013,13:05:51,Monday,04/11/2013 13:05:51,04/11/2013,13:05:51,Monday,,2,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/397348971502657536
@snoopwiggy1 @sam01160sam may have been trying to alert you of the sweepstakes we had going on at the time. Winners received a DM from us.,01/11/2013 20:12:31,01/11/2013,20:12:31,Friday,01/11/2013 20:12:31,01/11/2013,20:12:31,Friday,,0,0,Hootsuite,http://www.twitter.com/Crayola/status/396369178518904832
"@christiangadams You can find yellow-green &amp; electric lime here: http://t.co/pgWchOYu0P They're not exact, but perhaps they'll do the job?",01/11/2013 20:02:09,01/11/2013,20:02:09,Friday,01/11/2013 20:02:09,01/11/2013,20:02:09,Friday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/396366569858945024
@DAV5K This should help! http://t.co/pgWchOYu0P,01/11/2013 19:07:20,01/11/2013,19:07:20,Friday,01/11/2013 19:07:20,01/11/2013,19:07:20,Friday,,0,0,Hootsuite,http://www.twitter.com/Crayola/status/396352778534391808
"@benito_uk While we don't recommend intentional ingestion of our products, they are all certified non-toxic.",01/11/2013 18:48:31,01/11/2013,18:48:31,Friday,01/11/2013 18:48:31,01/11/2013,18:48:31,Friday,,2,1,Wilke Global SMART,http://www.twitter.com/Crayola/status/396348042234064896
"Not cool, @andiijjones - give us a follow and then DM us with the product code # on the box (starts with 58) &amp; where you bought them.",01/11/2013 18:18:20,01/11/2013,18:18:20,Friday,01/11/2013 18:18:20,01/11/2013,18:18:20,Friday,,0,1,Hootsuite,http://www.twitter.com/Crayola/status/396340444638236672
@JJuniman We think they're crayontastic! #everythingsbetterincrayon,01/11/2013 18:16:40,01/11/2013,18:16:40,Friday,01/11/2013 18:16:40,01/11/2013,18:16:40,Friday,,0,0,Hootsuite,http://www.twitter.com/Crayola/status/396340027367911424
"@beccadentremont Lookin' crayontastic, everyone! We have to ask though...where's our primary friend yellow?",01/11/2013 17:59:52,01/11/2013,17:59:52,Friday,01/11/2013 17:59:52,01/11/2013,17:59:52,Friday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/396335799282991105
"@jjuniman We exercise imaginations starting young, but we market to every creative mind out there! #unleashcreativity #crayonwheaties",01/11/2013 17:58:08,01/11/2013,17:58:08,Friday,01/11/2013 17:58:08,01/11/2013,17:58:08,Friday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/396335360080633857
@allstatesw We ran the numbers and your team gets two thumbs up! #HappyHalloween #financingfun,01/11/2013 13:45:08,01/11/2013,13:45:08,Friday,01/11/2013 13:45:08,01/11/2013,13:45:08,Friday,,0,1,Wilke Global SMART,http://www.twitter.com/Crayola/status/396271693993627648
"@brenthigh Nice job, girls! #nailedit #HappyHalloween http://t.co/qDbZlxbqc4",01/11/2013 13:17:18,01/11/2013,13:17:18,Friday,01/11/2013 13:17:18,01/11/2013,13:17:18,Friday,,2,6,Twitter Web Client,http://www.twitter.com/Crayola/status/396264689350352897
"@sarastevenson89 Perfect! Looks like he's got all his friends on board - thanks for sharing this crayontastic costume, Sara! #happyhalloween",31/10/2013 19:18:59,31/10/2013,19:18:59,Thursday,31/10/2013 19:18:59,31/10/2013,19:18:59,Thursday,,0,1,Wilke Global SMART,http://www.twitter.com/Crayola/status/395993322244014080
@MommyReporter @MomBizExpo That's our Dry Erase Activity Center &amp; it's still available at retailers! Visit http://t.co/y0zEuafmHw for info!,31/10/2013 17:52:59,31/10/2013,17:52:59,Thursday,31/10/2013 17:52:59,31/10/2013,17:52:59,Thursday,,1,0,Twitter Web Client,http://www.twitter.com/Crayola/status/395971676074041345
#HappyHalloween and thanks for the ♥ @blazinhorse :),31/10/2013 13:29:40,31/10/2013,13:29:40,Thursday,31/10/2013 13:29:40,31/10/2013,13:29:40,Thursday,,2,1,Wilke Global SMART,http://www.twitter.com/Crayola/status/395905410638807040
"Once done, send a DM w/ your email address &amp; we'll grant you access to Disney Princess Story Studio @clairebusyb!",31/10/2013 12:28:02,31/10/2013,12:28:02,Thursday,31/10/2013 12:28:02,31/10/2013,12:28:02,Thursday,,1,1,Wilke Global SMART,http://www.twitter.com/Crayola/status/395889902212374528
"Have you created an acct on our PlayZone yet @clairebusyb? If not, visit http://t.co/QKrN2WZhz7.",31/10/2013 12:26:07,31/10/2013,12:26:07,Thursday,31/10/2013 12:26:07,31/10/2013,12:26:07,Thursday,,1,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/395889420605607936
That's Fangtastic @mradclyffe! We hope you enjoy them :) #HappyHalloween,31/10/2013 12:24:13,31/10/2013,12:24:13,Thursday,31/10/2013 12:24:13,31/10/2013,12:24:13,Thursday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/395888939195969536
We don't control pricing of our products &amp; only suggest a retail value @mcamiller? Can you send the style #s in a DM?,31/10/2013 12:18:56,31/10/2013,12:18:56,Thursday,31/10/2013 12:18:56,31/10/2013,12:18:56,Thursday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/395887609966510080
"@shannon_sawer We'd be disappointed to, Shannon! Go ahead and give us a follow and send us a DM with your mailing address. We'd like to help",30/10/2013 15:57:09,30/10/2013,15:57:09,Wednesday,30/10/2013 15:57:09,30/10/2013,15:57:09,Wednesday,,0,0,Hootsuite,http://www.twitter.com/Crayola/status/395580137733095424
"@joshmacgown Hi there, Josh. Any technical repairs are done in-house.",29/10/2013 16:41:22,29/10/2013,16:41:22,Tuesday,29/10/2013 16:41:22,29/10/2013,16:41:22,Tuesday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/395228881210589185
"Make sure it's hand-held @leaahbeth! If you continue to experience issues, send a DM and we'll try to help further.",29/10/2013 14:48:57,29/10/2013,14:48:57,Tuesday,29/10/2013 14:48:57,29/10/2013,14:48:57,Tuesday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/395200587815735296
"So you're referring to colored pencils, not crayons @leaahbeth. Using a hand-held sharpener works best. What are you using?",29/10/2013 14:25:05,29/10/2013,14:25:05,Tuesday,29/10/2013 14:25:05,29/10/2013,14:25:05,Tuesday,,0,1,Wilke Global SMART,http://www.twitter.com/Crayola/status/395194583048798208
"@leaahbeth Sure! Do you remember how many crayons were in the box? If so, send along w/ your name &amp; mailing address.",29/10/2013 14:09:25,29/10/2013,14:09:25,Tuesday,29/10/2013 14:09:25,29/10/2013,14:09:25,Tuesday,,0,0,Twitter Web Client,http://www.twitter.com/Crayola/status/395190638171271168
Sorry to hear they keep breaking @leaahbeth! Send us a DM w/ the style # on the package &amp; your full name/mailing address.,29/10/2013 13:58:12,29/10/2013,13:58:12,Tuesday,29/10/2013 13:58:12,29/10/2013,13:58:12,Tuesday,,0,1,Wilke Global SMART,http://www.twitter.com/Crayola/status/395187816030031872
"It's anti-dust, not dustless @chenoutofchen! It's heavy &amp; falls to the ground instead staying in the air http://t.co/lQuzoLhlcH",29/10/2013 12:25:27,29/10/2013,12:25:27,Tuesday,29/10/2013 12:25:27,29/10/2013,12:25:27,Tuesday,,2,2,Wilke Global SMART,http://www.twitter.com/Crayola/status/395164474615009280
We discourage the use of crayons this way since they are not designed or tested for this &amp; could create risks @urgentcallapp.,29/10/2013 12:13:15,29/10/2013,12:13:15,Tuesday,29/10/2013 12:13:15,29/10/2013,12:13:15,Tuesday,,1,2,Wilke Global SMART,http://www.twitter.com/Crayola/status/395161404032172032
"Don't mean to offend, which is why the name was changed in 1999 @theresnooneroad!",28/10/2013 20:27:11,28/10/2013,20:27:11,Monday,28/10/2013 20:27:11,28/10/2013,20:27:11,Monday,,0,1,Wilke Global SMART,http://www.twitter.com/Crayola/status/394923322116669440
That won't do @livcleary! Send a DM w/ the style # found on the box and we'll help.,28/10/2013 20:14:09,28/10/2013,20:14:09,Monday,28/10/2013 20:14:09,28/10/2013,20:14:09,Monday,,1,1,Wilke Global SMART,http://www.twitter.com/Crayola/status/394920041403412480
"@simchase Thanks for sharing this with us, Simeon. We'd like to help - please DM us with the product code # on bottom of packaging.",28/10/2013 13:47:40,28/10/2013,13:47:40,Monday,28/10/2013 13:47:40,28/10/2013,13:47:40,Monday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/394822776848384000
@keckley2fit We hope you had a colorful day and @VisitCrayola again soon! #customcrayons #crayolaexperience,28/10/2013 13:02:48,28/10/2013,13:02:48,Monday,28/10/2013 13:02:48,28/10/2013,13:02:48,Monday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/394811489347186688
"@bananawisdom It was changed to ""chestnut"" in 1999, since some children wrongly perceived it to represent the skin color of Native Americans",28/10/2013 12:34:10,28/10/2013,12:34:10,Monday,28/10/2013 12:34:10,28/10/2013,12:34:10,Monday,,1,1,Wilke Global SMART,http://www.twitter.com/Crayola/status/394804283415465984
Enjoy your crayons @geekgurlphd!,25/10/2013 12:39:41,25/10/2013,12:39:41,Friday,25/10/2013 12:39:41,25/10/2013,12:39:41,Friday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/393718507873243137
Or is it @tomweber3???,25/10/2013 12:25:23,25/10/2013,12:25:23,Friday,25/10/2013 12:25:23,25/10/2013,12:25:23,Friday,,1,4,Wilke Global SMART,http://www.twitter.com/Crayola/status/393714908967493632
We donate to children's orgs around the world on a regular basis @emleighnotemily! For more info http://t.co/vKJABlfDIe,25/10/2013 12:21:55,25/10/2013,12:21:55,Friday,25/10/2013 12:21:55,25/10/2013,12:21:55,Friday,,1,1,Wilke Global SMART,http://www.twitter.com/Crayola/status/393714034614497280
Thanks so much @sentoomey!,24/10/2013 20:22:57,24/10/2013,20:22:57,Thursday,24/10/2013 20:22:57,24/10/2013,20:22:57,Thursday,,0,1,Wilke Global SMART,http://www.twitter.com/Crayola/status/393472702201487360
@estavropoulos21 You may find our Limited Edition Halloween Crayon packs have the colors ur looking for. Find them at your local @WalMart,24/10/2013 15:44:08,24/10/2013,15:44:08,Thursday,24/10/2013 15:44:08,24/10/2013,15:44:08,Thursday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/393402538269372416
"@lostatcore Many of our products are multilingual. The word negro, pronounced ""nay-gro"" is the Spanish translation for the word black.",24/10/2013 13:29:10,24/10/2013,13:29:10,Thursday,24/10/2013 13:29:10,24/10/2013,13:29:10,Thursday,,0,1,Wilke Global SMART,http://www.twitter.com/Crayola/status/393368570782298112
@truffi_net Veuillez nous envoyer un message direct et nous pouvons vous envoyer à nos amis en France à l'aide.,24/10/2013 13:25:09,24/10/2013,13:25:09,Thursday,24/10/2013 13:25:09,24/10/2013,13:25:09,Thursday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/393367562542911488
Thanks for the photo @kerrytamburello! Please send us a DM so we can help further.,23/10/2013 15:53:41,23/10/2013,15:53:41,Wednesday,23/10/2013 15:53:41,23/10/2013,15:53:41,Wednesday,,0,2,Wilke Global SMART,http://www.twitter.com/Crayola/status/393042552401973248
What an inspiring story @laurakellyart! Thanks so much for putting smiles on the faces of everyone in that community. #GiveBack,23/10/2013 12:58:20,23/10/2013,12:58:20,Wednesday,23/10/2013 12:58:20,23/10/2013,12:58:20,Wednesday,,1,1,Wilke Global SMART,http://www.twitter.com/Crayola/status/392998423181660160
S'il vous plaît envoyez-nous un DM afin que nous puissions vous aider @truffi_net!,23/10/2013 12:37:46,23/10/2013,12:37:46,Wednesday,23/10/2013 12:37:46,23/10/2013,12:37:46,Wednesday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/392993250241687552
"I tested the product yesterday and confirmed the slick stix can be revived @kerrytamburello. For more info, please DM us.",23/10/2013 12:28:57,23/10/2013,12:28:57,Wednesday,23/10/2013 12:28:57,23/10/2013,12:28:57,Wednesday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/392991029819092992
"If your school is a non-profit, feel free to contact our friends at @Good360 @pnamaraldesigns!",23/10/2013 12:16:55,23/10/2013,12:16:55,Wednesday,23/10/2013 12:16:55,23/10/2013,12:16:55,Wednesday,,0,1,Wilke Global SMART,http://www.twitter.com/Crayola/status/392987999270883328
"If soap &amp; water hasn't worked, try removing the marker w/ baby wipes, baby oil or make-up remover @kyanna96!",23/10/2013 12:15:33,23/10/2013,12:15:33,Wednesday,23/10/2013 12:15:33,23/10/2013,12:15:33,Wednesday,,0,1,Wilke Global SMART,http://www.twitter.com/Crayola/status/392987656436854784
"We don't make replacement slick stix for this product, but the tip I sent you should work for them as well @kerrytamburello!",22/10/2013 18:53:57,22/10/2013,18:53:57,Tuesday,22/10/2013 18:53:57,22/10/2013,18:53:57,Tuesday,,0,0,Wilke Global SMART,http://www.twitter.com/Crayola/status/392725529767739392
